Unnamed: 0,query (5),Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,http://www.wikidata.org/entity/Q18199331,Fantastic Beasts: The Crimes of Grindelwald,based_on,2018-11-15T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q107631562,Fantastic Beasts: The Crimes of Grindelwald — The Original Screenplay
,http://www.wikidata.org/entity/Q862524,Harry Potter and the Half-Blood Prince,based_on,2009-06-30T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q46887,Harry Potter and the Half-Blood Prince
,http://www.wikidata.org/entity/Q862524,Harry Potter and the Half-Blood Prince,based_on,2009-06-30T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q46887,Harry Potter and the Half-Blood Prince
,http://www.wikidata.org/entity/Q16738008,The Casual Vacancy,based_on,,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q25750,The Casual Vacancy
,http://www.wikidata.org/entity/Q862524,Harry Potter and the Half-Blood Prince,based_on,2009-06-30T00:00:00Z,http://www.wikidata.org/entity/Q188,German,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q46887,Harry Potter and the Half-Blood Prince
,http://www.wikidata.org/entity/Q1880543,Harry Potter and the Deathly Hallows,based_on,2011-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q46758,Harry Potter and the Deathly Hallows
,http://www.wikidata.org/entity/Q1880543,Harry Potter and the Deathly Hallows,based_on,2010-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q46758,Harry Potter and the Deathly Hallows
,http://www.wikidata.org/entity/Q60488169,The Casual Vacancy,edition_or_translation_of,2012-09-27T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,,,,,http://www.wikidata.org/entity/Q25750,The Casual Vacancy
,http://www.wikidata.org/entity/Q741005,Tanya Grotter,based_on,2002-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,http://www.wikidata.org/entity/Q159,Russia,,,,,http://www.wikidata.org/entity/Q8337,
,http://www.wikidata.org/entity/Q18199330,Fantastic Beasts and Where to Find Them,based_on,2016-11-18T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q119500539,Fantastic Beasts and Where to Find Them: The Original Screenplay
,http://www.wikidata.org/entity/Q18199332,Fantastic Beasts: The Secrets of Dumbledore,based_on,2022-04-13T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q119499198,Fantastic Beasts: The Secrets of Dumbledore — The Original Screenplay
,http://www.wikidata.org/entity/Q849901,Harry Potter and the Goblet of Fire,based_on,2005-11-26T00:00:00Z,http://www.wikidata.org/entity/Q9199,Vietnamese,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q46751,Harry Potter and the Goblet of Fire
,http://www.wikidata.org/entity/Q27922181,Fantastic Beasts,based_on,2016-11-18T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q107631343,Fantastic Beasts: The Original Screenplays
,http://www.wikidata.org/entity/Q18199332,Fantastic Beasts: The Secrets of Dumbledore,based_on,2022-04-30T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q119499198,Fantastic Beasts: The Secrets of Dumbledore — The Original Screenplay
,http://www.wikidata.org/entity/Q849901,Harry Potter and the Goblet of Fire,based_on,2006-06-13T00:00:00Z,http://www.wikidata.org/entity/Q9199,Vietnamese,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q46751,Harry Potter and the Goblet of Fire
,http://www.wikidata.org/entity/Q726167,Harry Potter and the Chamber of Secrets,based_on,2002-11-05T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q47209,Harry Potter and the Chamber of Secrets
,http://www.wikidata.org/entity/Q849901,Harry Potter and the Goblet of Fire,based_on,2005-11-08T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q46751,Harry Potter and the Goblet of Fire
,http://www.wikidata.org/entity/Q862524,Harry Potter and the Half-Blood Prince,based_on,2009-09-11T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q46887,Harry Potter and the Half-Blood Prince
,http://www.wikidata.org/entity/Q849901,Harry Potter and the Goblet of Fire,based_on,2005-11-08T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q46751,Harry Potter and the Goblet of Fire
,http://www.wikidata.org/entity/Q18199331,Fantastic Beasts: The Crimes of Grindelwald,based_on,2018-11-15T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q107631562,Fantastic Beasts: The Crimes of Grindelwald — The Original Screenplay
,http://www.wikidata.org/entity/Q18199332,Fantastic Beasts: The Secrets of Dumbledore,based_on,2022-04-08T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q119499198,Fantastic Beasts: The Secrets of Dumbledore — The Original Screenplay
,http://www.wikidata.org/entity/Q58465058,Q58465058,edition_or_translation_of,2015-11-17T00:00:00Z,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q43361,Harry Potter and the Philosopher's Stone
,http://www.wikidata.org/entity/Q726167,Harry Potter and the Chamber of Secrets,based_on,2002-11-05T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q47209,Harry Potter and the Chamber of Secrets
,http://www.wikidata.org/entity/Q69975010,Q69975010,edition_or_translation_of,2014-04-26T00:00:00Z,http://www.wikidata.org/entity/Q727694,Standard Chinese,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q13882199,The Cuckoo's Calling
,http://www.wikidata.org/entity/Q849901,Harry Potter and the Goblet of Fire,based_on,2005-11-08T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q46751,Harry Potter and the Goblet of Fire
,http://www.wikidata.org/entity/Q18199332,Fantastic Beasts: The Secrets of Dumbledore,based_on,2022-04-15T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q119499198,Fantastic Beasts: The Secrets of Dumbledore — The Original Screenplay
,http://www.wikidata.org/entity/Q28146833,Severus Snape and the Marauders,based_on,2016-03-01T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q8337,
,http://www.wikidata.org/entity/Q726167,Harry Potter and the Chamber of Secrets,based_on,2002-11-05T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q47209,Harry Potter and the Chamber of Secrets
,http://www.wikidata.org/entity/Q1189721,Harry Potter and the Deathly Hallows – Part 2,based_on,2011-10-31T00:00:00Z,http://www.wikidata.org/entity/Q7026,Catalan,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q46758,Harry Potter and the Deathly Hallows
,http://www.wikidata.org/entity/Q18199330,Fantastic Beasts and Where to Find Them,based_on,2016-11-17T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q119500539,Fantastic Beasts and Where to Find Them: The Original Screenplay
,http://www.wikidata.org/entity/Q22162553,Harry Potter and the Methods of Rationality,based_on,2015-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,,,,,http://www.wikidata.org/entity/Q8337,
,http://www.wikidata.org/entity/Q16201772,Harry Potter in Calcutta,based_on,2003-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,,,,,http://www.wikidata.org/entity/Q8337,
,http://www.wikidata.org/entity/Q18199332,Fantastic Beasts: The Secrets of Dumbledore,based_on,2022-04-13T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q119499198,Fantastic Beasts: The Secrets of Dumbledore — The Original Screenplay
,http://www.wikidata.org/entity/Q1189721,Harry Potter and the Deathly Hallows – Part 2,based_on,2011-07-12T00:00:00Z,http://www.wikidata.org/entity/Q5287,Japanese,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q46758,Harry Potter and the Deathly Hallows
,http://www.wikidata.org/entity/Q14414034,Potterfiction,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q8337,
,http://www.wikidata.org/entity/Q862524,Harry Potter and the Half-Blood Prince,based_on,2009-06-30T00:00:00Z,http://www.wikidata.org/entity/Q9199,Vietnamese,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q46887,Harry Potter and the Half-Blood Prince
,http://www.wikidata.org/entity/Q1189721,Harry Potter and the Deathly Hallows – Part 2,based_on,2011-07-12T00:00:00Z,http://www.wikidata.org/entity/Q9199,Vietnamese,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q46758,Harry Potter and the Deathly Hallows
,http://www.wikidata.org/entity/Q58241871,Harry Potter and the Deathly Hallows,edition_or_translation_of,2014-09-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,,,,,http://www.wikidata.org/entity/Q46758,Harry Potter and the Deathly Hallows
,http://www.wikidata.org/entity/Q18199331,Fantastic Beasts: The Crimes of Grindelwald,based_on,2018-11-14T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q107631562,Fantastic Beasts: The Crimes of Grindelwald — The Original Screenplay
,http://www.wikidata.org/entity/Q18199332,Fantastic Beasts: The Secrets of Dumbledore,based_on,2022-04-08T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q119499198,Fantastic Beasts: The Secrets of Dumbledore — The Original Screenplay
,http://www.wikidata.org/entity/Q20711488,Harry Potter and the Cursed Child,based_on,2016-07-31T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q77808986,Harry Potter and the Cursed Child
,http://www.wikidata.org/entity/Q719960,Harry Potter and the Philosopher's Stone,based_on,2001-11-16T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q43361,Harry Potter and the Philosopher's Stone
,http://www.wikidata.org/entity/Q726167,Harry Potter and the Chamber of Secrets,based_on,2002-11-05T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q47209,Harry Potter and the Chamber of Secrets
,http://www.wikidata.org/entity/Q862524,Harry Potter and the Half-Blood Prince,based_on,2009-09-11T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q46887,Harry Potter and the Half-Blood Prince
,http://www.wikidata.org/entity/Q719960,Harry Potter and the Philosopher's Stone,based_on,2001-11-16T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q43361,Harry Potter and the Philosopher's Stone
,http://www.wikidata.org/entity/Q18199332,Fantastic Beasts: The Secrets of Dumbledore,based_on,2022-04-15T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q119499198,Fantastic Beasts: The Secrets of Dumbledore — The Original Screenplay
,http://www.wikidata.org/entity/Q136929236,"Harry Potter, season 1",based_on,,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q8337,
,http://www.wikidata.org/entity/Q82549693,Harry Potter y el prisionero de Azkaban,edition_or_translation_of,2002-11-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,,,http://www.wikidata.org/entity/Q1492,Barcelona,41.3825,2.176944444,http://www.wikidata.org/entity/Q47598,Harry Potter and the Prisoner of Azkaban
,http://www.wikidata.org/entity/Q113405827,Harry Potter and the Deathly Hallows,edition_or_translation_of,2007-07-21T00:00:00Z,http://www.wikidata.org/entity/Q7979,British English,,,http://www.wikidata.org/entity/Q84,London,51.507222222,-0.1275,http://www.wikidata.org/entity/Q46758,Harry Potter and the Deathly Hallows
,http://www.wikidata.org/entity/Q58464958,Harry Potter and the Philosopher's Stone (Spanish edition),edition_or_translation_of,2000-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,,,http://www.wikidata.org/entity/Q29,Spain,40.2,-3.5,http://www.wikidata.org/entity/Q43361,Harry Potter and the Philosopher's Stone
,http://www.wikidata.org/entity/Q113405827,Harry Potter and the Deathly Hallows,edition_or_translation_of,2007-07-21T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,http://www.wikidata.org/entity/Q84,London,51.507222222,-0.1275,http://www.wikidata.org/entity/Q46758,Harry Potter and the Deathly Hallows
,http://www.wikidata.org/entity/Q113404512,Harry Potter and the Prisoner of Azkaban,edition_or_translation_of,1999-07-08T00:00:00Z,http://www.wikidata.org/entity/Q7979,British English,,,http://www.wikidata.org/entity/Q84,London,51.507222222,-0.1275,http://www.wikidata.org/entity/Q47598,Harry Potter and the Prisoner of Azkaban
,http://www.wikidata.org/entity/Q110453603,Q110453603,translation_of,2020-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9091,Belarusian,,,http://www.wikidata.org/entity/Q2280,Minsk,53.902246,27.561837,http://www.wikidata.org/entity/Q47209,Harry Potter and the Chamber of Secrets
,http://www.wikidata.org/entity/Q110453603,Q110453603,edition_or_translation_of,2020-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9091,Belarusian,,,http://www.wikidata.org/entity/Q2280,Minsk,53.902246,27.561837,http://www.wikidata.org/entity/Q47209,Harry Potter and the Chamber of Secrets
,http://www.wikidata.org/entity/Q27981360,Harry Potter and the Goblet of Fire,edition_or_translation_of,2014-09-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,http://www.wikidata.org/entity/Q84,London,51.507222222,-0.1275,http://www.wikidata.org/entity/Q46751,Harry Potter and the Goblet of Fire
,http://www.wikidata.org/entity/Q113404054,Harry Potter and the Goblet of Fire,edition_or_translation_of,2000-07-08T00:00:00Z,http://www.wikidata.org/entity/Q7979,British English,,,http://www.wikidata.org/entity/Q145,United Kingdom,54.6,-2,http://www.wikidata.org/entity/Q46751,Harry Potter and the Goblet of Fire
,http://www.wikidata.org/entity/Q113403841,Harry Potter and the Chamber of Secrets,edition_or_translation_of,1998-07-02T00:00:00Z,http://www.wikidata.org/entity/Q7979,British English,,,http://www.wikidata.org/entity/Q84,London,51.507222222,-0.1275,http://www.wikidata.org/entity/Q47209,Harry Potter and the Chamber of Secrets
,http://www.wikidata.org/entity/Q82772000,Harry Potter y la cámara secreta,edition_or_translation_of,2002-11-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,,,http://www.wikidata.org/entity/Q1492,Barcelona,41.3825,2.176944444,http://www.wikidata.org/entity/Q47209,Harry Potter and the Chamber of Secrets
,http://www.wikidata.org/entity/Q110453531,Гары Потэр і філасофскі камень,translation_of,2020-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9091,Belarusian,,,http://www.wikidata.org/entity/Q2280,Minsk,53.902246,27.561837,http://www.wikidata.org/entity/Q43361,Harry Potter and the Philosopher's Stone
,http://www.wikidata.org/entity/Q110453531,Гары Потэр і філасофскі камень,edition_or_translation_of,2020-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9091,Belarusian,,,http://www.wikidata.org/entity/Q2280,Minsk,53.902246,27.561837,http://www.wikidata.org/entity/Q43361,Harry Potter and the Philosopher's Stone
,http://www.wikidata.org/entity/Q122102910,Q122102910,edition_or_translation_of,2021-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9056,Czech,,,http://www.wikidata.org/entity/Q1085,Prague,50.0875,14.421388888,http://www.wikidata.org/entity/Q46887,Harry Potter and the Half-Blood Prince
,http://www.wikidata.org/entity/Q50943978,Q50943978,edition_or_translation_of,2017-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9056,Czech,,,http://www.wikidata.org/entity/Q1085,Prague,50.0875,14.421388888,http://www.wikidata.org/entity/Q194424,Fantastic Beasts and Where to Find Them
,http://www.wikidata.org/entity/Q113404551,Harry Potter and the Order of the Phoenix,edition_or_translation_of,2003-06-21T00:00:00Z,http://www.wikidata.org/entity/Q7979,British English,,,http://www.wikidata.org/entity/Q84,London,51.507222222,-0.1275,http://www.wikidata.org/entity/Q80817,Harry Potter and the Order of the Phoenix
,http://www.wikidata.org/entity/Q50295550,Q50295550,edition_or_translation_of,2017-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9056,Czech,,,http://www.wikidata.org/entity/Q1085,Prague,50.0875,14.421388888,http://www.wikidata.org/entity/Q192258,Quidditch Through the Ages
,http://www.wikidata.org/entity/Q58464836,Harry Potter and the Philosopher's Stone (French edition),edition_or_translation_of,1998-10-09T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,http://www.wikidata.org/entity/Q142,France,47,2,http://www.wikidata.org/entity/Q43361,Harry Potter and the Philosopher's Stone
,http://www.wikidata.org/entity/Q94952002,Q94952002,edition_or_translation_of,2003-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9056,Czech,,,http://www.wikidata.org/entity/Q1085,Prague,50.0875,14.421388888,http://www.wikidata.org/entity/Q47598,Harry Potter and the Prisoner of Azkaban
,http://www.wikidata.org/entity/Q58242028,Harry Potter and the Philosopher’s Stone,edition_or_translation_of,2014-09-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,http://www.wikidata.org/entity/Q145,United Kingdom,54.6,-2,http://www.wikidata.org/entity/Q43361,Harry Potter and the Philosopher's Stone
,http://www.wikidata.org/entity/Q117662601,Harry Potter,based_on,,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q8337,
,http://www.wikidata.org/entity/Q117662601,Harry Potter,based_on,,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q8337,
,http://www.wikidata.org/entity/Q99397854,Hogwarts Legacy,based_on,2025-06-05T00:00:00Z,http://www.wikidata.org/entity/Q13955,Arabic,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q8337,
,http://www.wikidata.org/entity/Q115923989,"Strike, season 5",based_on,,,,,,,,,,http://www.wikidata.org/entity/Q85622505,Troubled Blood
,http://www.wikidata.org/entity/Q99397854,Hogwarts Legacy,based_on,2025-06-05T00:00:00Z,http://www.wikidata.org/entity/Q750553,Brazilian Portuguese,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q8337,
,http://www.wikidata.org/entity/Q99397854,Hogwarts Legacy,based_on,2023-05-05T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q8337,
,http://www.wikidata.org/entity/Q99397854,Hogwarts Legacy,based_on,2023-05-05T00:00:00Z,http://www.wikidata.org/entity/Q5287,Japanese,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q8337,
